Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
7c7fb1e2-6e78-4dd5-b177-60cda40ef5d0,C,Mandalay,Member,Male,Electronic accessories,95.79,8,38.316,804.64,7/12/2019,5:35:22,Credit card,459.79,42.86,344.85,5.9
8d9e9d1c-a915-4528-85a1-b4d7e4fa4235,A,Naypyitaw,Member,Male,Home and lifestyle,96.72,6,29.016,609.34,7/14/2019,13:20:27,Credit card,348.19,42.86,261.15,9.2
d379df73-3a94-4eeb-a37d-b0195a329640,B,Naypyitaw,Member,Female,Home and lifestyle,27.89,9,12.5505,263.56,7/9/2019,1:10:27,Cash,150.61,42.86,112.95,8.9
e9253e02-416e-47df-b517-ba74b461ad61,A,Yangon,Normal,Female,Fashion accessories,48.24,4,9.648,202.61,7/7/2019,9:01:50,Credit card,115.78,42.86,86.83,5.5
5ac5c846-e24b-4a83-ba21-b7f57147cd46,B,Yangon,Normal,Female,Electronic accessories,27.39,4,5.478,115.04,7/1/2019,14:26:26,Cash,65.74,42.85,49.3,6.4
72da8b86-f42c-4960-b271-2645d980c861,A,Mandalay,Normal,Female,Home and lifestyle,57.88,5,14.47,303.87,7/19/2019,22:10:55,Cash,173.64,42.86,130.23,6.4
dd6a6b9d-9f89-4f92-bad9-50242dcc5fad,C,Mandalay,Member,Female,Health and beauty,60.91,6,18.273,383.73,7/12/2019,10:23:02,Credit card,219.28,42.86,164.45,8.8
44807f55-226b-43e9-8bc8-3f02ab39b34d,C,Mandalay,Member,Male,Food and beverages,58.17,7,20.3595,427.55,7/7/2019,4:39:15,Ewallet,244.31,42.86,183.24,8.7
2806cf0b-c824-4056-92ea-1e73a8538838,A,Naypyitaw,Member,Female,Health and beauty,97.96,7,34.286,720.01,7/11/2019,10:33:18,Credit card,411.43,42.86,308.58,7.6
2d774da6-1745-4f88-bd8d-4da359e5b40e,A,Naypyitaw,Member,Female,Fashion accessories,72.62,6,21.786,457.51,7/24/2019,9:56:58,Ewallet,261.43,42.86,196.08,9.6
47cd3e23-c251-41e0-84b6-c0089938a2ce,C,Mandalay,Normal,Female,Electronic accessories,83.8,10,41.9,879.9,7/1/2019,3:23:05,Ewallet,502.8,42.86,377.1,5.6
5229055e-8082-4e68-943f-17935ce7082c,A,Yangon,Normal,Female,Sports and travel,40.72,4,8.144,171.02,7/10/2019,20:54:35,Ewallet,97.73,42.85,73.29,5.2
33080a9d-2ba1-420c-bbfe-f367cc38b6d4,B,Yangon,Normal,Male,Health and beauty,45.84,7,16.044,336.92,7/28/2019,0:13:09,Cash,192.53,42.86,144.39,5.5
1b5c09fe-1541-4fb3-b45b-188a5ff6a400,A,Naypyitaw,Normal,Male,Electronic accessories,93.42,9,42.039,882.82,7/13/2019,1:28:06,Ewallet,504.47,42.86,378.35,9.1
a4912fa1-333b-4789-b608-5e32c37b9a60,B,Mandalay,Normal,Male,Health and beauty,64.27,5,16.0675,337.42,7/24/2019,16:52:05,Cash,192.81,42.86,144.61,8.8
1f9c9eee-a038-49e8-a06d-41f24ae34702,B,Naypyitaw,Normal,Male,Food and beverages,76.79,7,26.8765,564.41,7/11/2019,16:25:34,Credit card,322.52,42.86,241.89,8.1
868a9f76-1721-4a98-8e00-35e9bad733cb,B,Mandalay,Member,Male,Sports and travel,36.14,6,10.842,227.68,7/27/2019,22:32:24,Ewallet,130.1,42.86,97.58,9.5
bc7d1070-3024-4695-9be1-4734d806b275,C,Yangon,Member,Male,Health and beauty,53.72,9,24.174,507.65,7/28/2019,6:11:02,Credit card,290.09,42.86,217.56,8.7
864aa6a0-1483-4b8f-8ce7-b132785e3845,B,Naypyitaw,Normal,Male,Health and beauty,50.49,8,20.196,424.12,7/3/2019,20:04:29,Ewallet,242.35,42.86,181.77,7.5
6e3ba0a9-ec55-4c4c-86bf-2c22451757ca,C,Yangon,Member,Male,Health and beauty,78.43,10,39.215,823.52,7/11/2019,11:11:43,Credit card,470.58,42.86,352.94,7.2
6d633c4f-bb56-4750-9f47-b5cf08710609,C,Mandalay,Member,Male,Health and beauty,60.62,1,3.031,63.65,7/7/2019,3:00:05,Cash,36.37,42.86,27.28,5.5
61ae1bfe-5a0b-40f0-b61d-3698a6ea8861,A,Yangon,Member,Male,Sports and travel,5.78,2,0.578,12.14,7/20/2019,4:19:44,Credit card,6.94,42.83,5.2,9.7
cd10ca89-faad-4d9e-93c7-4757423f9158,C,Yangon,Member,Male,Fashion accessories,15.91,5,3.9775,83.53,7/23/2019,20:07:43,Credit card,47.73,42.86,35.8,9.5
9dcbf46a-ae52-4045-83cf-b3f86791c3b7,C,Yangon,Normal,Female,Health and beauty,82.64,8,33.056,694.18,7/13/2019,3:51:18,Credit card,396.67,42.86,297.51,7.6
345f05f6-a2ee-4932-972b-43f59a2807b6,A,Naypyitaw,Normal,Male,Food and beverages,11.96,10,5.98,125.58,7/15/2019,0:21:28,Cash,71.76,42.86,53.82,6.6
b45bb5df-6f40-4a46-9b3b-05de9d1c8a90,C,Naypyitaw,Member,Female,Fashion accessories,77.06,6,23.118,485.48,7/3/2019,20:23:12,Ewallet,277.42,42.86,208.06,7.4
4ee9fb20-d299-4520-80ac-8408c67500e2,B,Mandalay,Member,Male,Home and lifestyle,6.9,10,3.45,72.45,7/20/2019,8:41:17,Ewallet,41.4,42.86,31.05,7.2
b38b6b6b-2e92-495f-a0a3-435d605add83,B,Mandalay,Member,Female,Electronic accessories,85.68,7,29.988,629.75,7/18/2019,20:20:24,Ewallet,359.86,42.86,269.89,9.4
5d7406fb-f799-4fe1-9871-cc65af94387c,B,Yangon,Normal,Male,Home and lifestyle,84.24,10,42.12,884.52,7/3/2019,12:00:00,Ewallet,505.44,42.86,379.08,8
34b3f534-0b26-49bd-bbcd-0ed8ffdc2218,A,Naypyitaw,Normal,Male,Electronic accessories,91.35,7,31.9725,671.42,7/28/2019,0:09:02,Credit card,383.67,42.86,287.75,8.1
9833dcee-1766-408e-8ef4-db6e4275cc12,B,Naypyitaw,Member,Female,Food and beverages,44.36,5,11.09,232.89,7/18/2019,9:24:04,Credit card,133.08,42.86,99.81,7.8
eb364caa-b67e-468a-84bd-77340fd214dc,A,Naypyitaw,Member,Male,Sports and travel,80.71,2,8.071,169.49,7/23/2019,15:09:00,Credit card,96.85,42.86,72.64,8.1
f19e0bd1-961f-48f3-815f-be566c31ceed,C,Yangon,Member,Male,Fashion accessories,72.49,5,18.1225,380.57,7/10/2019,3:59:39,Ewallet,217.47,42.86,163.1,9.5
95ee838d-9abf-4679-b09f-93b2bd757508,B,Naypyitaw,Normal,Female,Home and lifestyle,98.36,9,44.262,929.5,7/20/2019,22:44:44,Ewallet,531.14,42.86,398.36,8.1
9c518f78-f5c4-4b0e-831e-a92dc29100e5,B,Naypyitaw,Normal,Female,Fashion accessories,49.57,2,4.957,104.1,7/26/2019,21:08:27,Ewallet,59.48,42.86,44.62,5.1
b9b275fc-7d56-4749-8535-bea7508f8257,C,Yangon,Normal,Female,Food and beverages,99.38,5,24.845,521.75,7/11/2019,12:01:43,Cash,298.14,42.86,223.61,9.7
52811c45-0393-4296-a366-0527bf4e5fd6,B,Naypyitaw,Normal,Male,Food and beverages,84.99,3,12.7485,267.72,7/5/2019,7:06:00,Credit card,152.98,42.86,114.74,8.3
55332264-caf3-40a1-b53d-30c6f72f3b9f,A,Yangon,Normal,Female,Food and beverages,14.48,10,7.24,152.04,7/23/2019,15:50:25,Cash,86.88,42.86,65.16,5.5
4f47a941-8de7-4a0f-8bf6-36191034b071,A,Yangon,Normal,Male,Fashion accessories,62.56,5,15.64,328.44,7/8/2019,0:53:56,Credit card,187.68,42.86,140.76,8.7
49dc4f44-0eb9-431d-8fae-b9b2583c959c,C,Mandalay,Member,Male,Fashion accessories,89.76,3,13.464,282.74,7/26/2019,16:47:53,Ewallet,161.57,42.86,121.17,7.8
1190e355-844a-40a9-ac64-571032819598,C,Yangon,Member,Female,Food and beverages,55.53,9,24.9885,524.76,7/21/2019,21:16:35,Ewallet,299.86,42.86,224.9,7.4
80c94cf3-d9d5-4366-8f05-20336a15710d,C,Yangon,Normal,Female,Food and beverages,91.45,5,22.8625,480.11,7/9/2019,12:16:56,Credit card,274.35,42.86,205.76,6
954612f5-e08c-4dd5-809a-b2ab0a04cbc4,C,Yangon,Member,Female,Sports and travel,43.03,6,12.909,271.09,7/4/2019,16:51:28,Ewallet,154.91,42.86,116.18,5.1
4b69a205-ea5e-4fa4-9dc3-073c1eb36818,A,Naypyitaw,Member,Male,Fashion accessories,49.59,2,4.959,104.14,7/11/2019,22:52:04,Cash,59.51,42.86,44.63,5.8
bc095278-d6bb-4107-a3a9-1b60485a5b58,B,Yangon,Member,Female,Sports and travel,9,5,2.25,47.25,7/17/2019,3:44:31,Cash,27,42.86,20.25,6.1
98b3805b-a01b-4c23-b7a2-5eafbec9fa08,B,Naypyitaw,Normal,Male,Home and lifestyle,99.49,4,19.898,417.86,7/10/2019,4:05:40,Ewallet,238.78,42.86,179.08,5.3
5c513011-1ce8-4c6f-9526-a50892a07a48,C,Naypyitaw,Normal,Male,Food and beverages,45.1,2,4.51,94.71,7/19/2019,5:13:10,Cash,54.12,42.86,40.59,6.3
339ebd8a-e0cc-49d3-bfdf-fb2f7eebc772,C,Yangon,Normal,Female,Electronic accessories,69.64,5,17.41,365.61,7/25/2019,12:52:58,Credit card,208.92,42.86,156.69,6.3
f575dbc3-d5d5-4f10-bfeb-a8e22caf4143,A,Mandalay,Member,Male,Electronic accessories,93.16,2,9.316,195.64,7/22/2019,4:51:40,Cash,111.79,42.86,83.85,9.2
9cce8de3-5ff2-4cf8-9d85-a15c67b400ef,B,Mandalay,Member,Male,Food and beverages,21.78,3,3.267,68.61,7/13/2019,21:56:09,Ewallet,39.2,42.87,29.41,5.3
4fd06e5b-507a-41fe-ae80-7e8222bb228f,A,Mandalay,Member,Female,Sports and travel,38.54,5,9.635,202.33,7/11/2019,6:31:25,Cash,115.62,42.86,86.71,7.7
0255b998-ecdb-46b9-93b5-1b861bb8bf87,C,Naypyitaw,Normal,Male,Health and beauty,89.56,1,4.478,94.04,7/9/2019,12:11:59,Cash,53.74,42.85,40.3,9.8
51c6076e-c0e1-45a8-983b-dc4cccc83af7,C,Mandalay,Normal,Female,Sports and travel,86.18,3,12.927,271.47,7/25/2019,21:50:44,Credit card,155.12,42.86,116.35,9.8
77f997d1-b99a-4a6c-9334-e9ad12e8c1a6,C,Naypyitaw,Normal,Male,Sports and travel,33.59,3,5.0385,105.81,7/1/2019,16:04:14,Cash,60.46,42.86,45.35,5.7
735a5823-f1c6-44f5-ae96-7bcc54877f4d,B,Naypyitaw,Member,Female,Health and beauty,51.79,4,10.358,217.52,7/22/2019,8:15:04,Credit card,124.3,42.86,93.22,5.2
30501913-57be-40c3-9e7c-3ce5dde9d1fa,B,Naypyitaw,Member,Female,Home and lifestyle,69.75,6,20.925,439.43,7/4/2019,20:54:24,Ewallet,251.1,42.86,188.33,6.9
d8351eab-fe23-4467-947b-acb50b7f84b8,A,Naypyitaw,Member,Female,Health and beauty,82.2,7,28.77,604.17,7/23/2019,21:14:06,Cash,345.24,42.86,258.93,6.6
c85f0fbf-f52a-41ee-b3e9-910138d6b9ba,A,Naypyitaw,Member,Male,Health and beauty,77.19,10,38.595,810.5,7/23/2019,10:42:22,Cash,463.14,42.86,347.36,5.6
01a734f5-fa1b-46d3-ac4e-04c29552e45a,B,Yangon,Member,Male,Food and beverages,19.27,8,7.708,161.87,7/24/2019,22:03:41,Ewallet,92.5,42.86,69.37,6.5
f90aa0d9-eb9e-41c1-a018-138ca0a258b5,B,Yangon,Normal,Female,Fashion accessories,37.47,8,14.988,314.75,7/3/2019,13:32:47,Cash,179.86,42.86,134.89,7.8
dcf1774f-805f-4ba4-bfa1-771d0f1e7464,B,Yangon,Member,Female,Electronic accessories,48.05,2,4.805,100.91,7/19/2019,18:38:09,Cash,57.66,42.86,43.25,9.3
2020c0ef-d7d4-432e-869f-8beed0995c54,B,Yangon,Member,Female,Fashion accessories,15.19,3,2.2785,47.85,7/11/2019,1:09:00,Credit card,27.34,42.86,20.51,8
66027b8d-7a6d-4cd4-a2ab-385a8db3211b,A,Mandalay,Normal,Female,Sports and travel,74.54,2,7.454,156.53,7/7/2019,2:28:26,Cash,89.45,42.85,67.08,9.9
a7229fd9-4999-4d44-883d-c9fe71abac37,B,Yangon,Normal,Female,Food and beverages,64.07,7,22.4245,470.91,7/19/2019,21:17:34,Ewallet,269.09,42.86,201.82,6.7
9586aa55-ba41-4342-849c-670320b99516,A,Yangon,Normal,Male,Food and beverages,33.16,8,13.264,278.54,7/12/2019,20:06:28,Ewallet,159.17,42.86,119.37,9.6
27d8041e-87b9-4290-af8f-5e57688658c5,B,Yangon,Member,Male,Home and lifestyle,52.33,7,18.3155,384.63,7/28/2019,17:35:58,Credit card,219.79,42.86,164.84,8.5
2b15cf4a-0052-4ee3-90d7-87b1463a402a,A,Mandalay,Normal,Female,Fashion accessories,18.04,5,4.51,94.71,7/2/2019,15:21:40,Cash,54.12,42.86,40.59,5.7
d7bf8698-40b4-4fc6-8b2c-e8b17fab3e1c,A,Naypyitaw,Member,Male,Home and lifestyle,87.9,4,17.58,369.18,7/21/2019,7:31:05,Credit card,210.96,42.86,158.22,9.7
39493aa0-2c60-4a8b-af7d-701b0d961a91,B,Naypyitaw,Member,Female,Sports and travel,49.43,7,17.3005,363.31,7/18/2019,1:15:09,Cash,207.61,42.86,155.7,6.3
1337887b-fa60-4fc3-bf1f-004f6c63efef,B,Mandalay,Normal,Male,Food and beverages,97.54,6,29.262,614.5,7/10/2019,23:19:11,Credit card,351.14,42.86,263.36,9.5
1be8aca6-a9ce-4dc1-89c2-9fd29917ba2c,C,Yangon,Member,Female,Health and beauty,95.72,3,14.358,301.52,7/3/2019,0:21:02,Ewallet,172.3,42.86,129.22,5.9
cb097007-2e61-4a60-b922-f0761c7fc6ed,C,Mandalay,Member,Male,Sports and travel,44.87,6,13.461,282.68,7/18/2019,9:06:40,Cash,161.53,42.86,121.15,8.9
7c4dca4c-5eb6-4982-af07-5342855f2bad,C,Naypyitaw,Normal,Male,Food and beverages,53.65,9,24.1425,506.99,7/2/2019,16:51:32,Credit card,289.71,42.86,217.28,8
18369dcc-8994-4978-a0a6-ab456c9adf9a,A,Yangon,Normal,Male,Fashion accessories,77.17,10,38.585,810.29,7/13/2019,7:24:07,Cash,463.02,42.86,347.27,9.1
1ccf8683-47ad-4621-80b3-ad785e155864,A,Yangon,Member,Female,Food and beverages,22.25,9,10.0125,210.26,7/16/2019,20:14:49,Ewallet,120.15,42.86,90.11,7.7
d78c2d58-c4d5-4c9a-9b96-a230275bcf96,B,Mandalay,Member,Female,Home and lifestyle,43.69,10,21.845,458.75,7/9/2019,20:44:51,Cash,262.14,42.86,196.61,5.6
08200fa9-22d6-4ba5-9ee4-d2628265f78c,A,Yangon,Normal,Male,Fashion accessories,54.78,2,5.478,115.04,7/15/2019,8:55:56,Cash,65.74,42.85,49.3,8.8
8cf84da8-fd34-4609-a969-8708221d759a,B,Yangon,Member,Male,Sports and travel,17.63,5,4.4075,92.56,7/9/2019,22:49:41,Cash,52.89,42.86,39.67,6.9
cd7d5301-3d48-4739-807f-02d4a8ddb49e,B,Mandalay,Normal,Male,Food and beverages,92.87,4,18.574,390.05,7/2/2019,5:37:02,Credit card,222.89,42.86,167.16,5.7
4bfb46df-0e73-49ff-964b-86432f54d646,A,Naypyitaw,Member,Male,Food and beverages,86.73,2,8.673,182.13,7/14/2019,22:13:51,Ewallet,104.08,42.85,78.05,9.6
f8dce03a-6c76-43e6-9558-76f7de6dbb61,B,Mandalay,Member,Female,Home and lifestyle,45.99,7,16.0965,338.03,7/13/2019,9:14:20,Credit card,193.16,42.86,144.87,7.3
9fe77748-9032-49d4-ad76-e58595e37e36,B,Naypyitaw,Member,Female,Electronic accessories,34.93,7,12.2255,256.74,7/9/2019,16:57:52,Cash,146.71,42.86,110.03,5.7
32941124-5b9d-49bf-a62a-7c59cc114405,A,Yangon,Member,Male,Food and beverages,30.3,9,13.635,286.33,7/14/2019,20:50:37,Ewallet,163.62,42.86,122.71,8.3
3be4d9bf-cbd9-4100-8fd0-9eaff3930b38,A,Yangon,Member,Female,Health and beauty,45.56,2,4.556,95.68,7/13/2019,13:08:05,Cash,54.67,42.86,41.01,9.5
dbf97e15-e691-4317-a198-edc836d745a7,B,Naypyitaw,Normal,Male,Home and lifestyle,13.23,4,2.646,55.57,7/22/2019,6:03:49,Cash,31.75,42.86,23.82,5.3
9e3afb2e-dc06-467e-9927-1654bc83c925,C,Yangon,Normal,Female,Food and beverages,91.05,4,18.21,382.41,7/6/2019,7:25:22,Ewallet,218.52,42.86,163.89,9.3
5f584eff-250e-4bd6-9f23-b67973fe80e0,A,Naypyitaw,Normal,Male,Food and beverages,45.95,4,9.19,192.99,7/2/2019,5:57:38,Credit card,110.28,42.86,82.71,5.8
1d99c702-4d58-4257-9608-d2091d330dc1,B,Naypyitaw,Member,Female,Food and beverages,16.64,4,3.328,69.89,7/18/2019,12:16:32,Ewallet,39.94,42.85,29.95,8
6800fb29-f05e-4db9-b766-47e0182f74c6,C,Naypyitaw,Normal,Female,Health and beauty,68.02,1,3.401,71.42,7/12/2019,6:50:54,Cash,40.81,42.86,30.61,5.3
c002adf4-a97c-4372-a181-529b4e2feffd,A,Yangon,Member,Male,Sports and travel,21.91,1,1.0955,23.01,7/16/2019,3:09:24,Cash,13.15,42.85,9.86,9.3
133218c8-086f-4914-b578-c12092158eb9,A,Yangon,Member,Male,Electronic accessories,18.83,8,7.532,158.17,7/21/2019,19:07:21,Ewallet,90.38,42.86,67.79,7.5
162b43a5-bd96-4340-b1dd-5062aacdd563,A,Mandalay,Normal,Male,Sports and travel,64.47,6,19.341,406.16,7/3/2019,2:43:54,Cash,232.09,42.86,174.07,5.6
9a222908-3309-4c0d-aaf0-c1f8f65a5603,A,Yangon,Member,Male,Sports and travel,72.29,2,7.229,151.81,7/19/2019,15:56:49,Ewallet,86.75,42.86,65.06,5.9
eb9f5c2d-088b-47bd-9811-27f034247b2d,B,Naypyitaw,Member,Female,Home and lifestyle,47.61,7,16.6635,349.93,7/21/2019,17:21:15,Ewallet,199.96,42.86,149.97,8.1
cd48ffb7-24d7-4a0f-98ec-431e02a320e9,A,Naypyitaw,Normal,Female,Fashion accessories,18.21,9,8.1945,172.08,7/28/2019,6:31:48,Cash,98.33,42.86,73.75,9.6
f78f4401-6c73-4ce8-905d-20ba927c8e12,C,Yangon,Normal,Male,Electronic accessories,76.66,7,26.831,563.45,7/24/2019,0:08:06,Ewallet,321.97,42.86,241.48,8.4
e5ab259d-9ce3-4326-b0f1-b8b018406160,A,Naypyitaw,Normal,Male,Food and beverages,77.01,8,30.804,646.88,7/8/2019,17:14:07,Ewallet,369.65,42.86,277.23,6.2
581f5c88-21fd-4f29-bece-0b90158bb07f,C,Yangon,Member,Male,Fashion accessories,16.87,9,7.5915,159.42,7/14/2019,6:57:39,Cash,91.1,42.86,68.32,7.5
9916f0d0-137b-4ff5-b31a-8ff8da69b9ba,C,Yangon,Normal,Female,Food and beverages,65.15,4,13.03,273.63,7/17/2019,1:22:22,Ewallet,156.36,42.86,117.27,7.1
1d131301-275a-4fb2-b85b-154c106f4fb0,B,Yangon,Member,Female,Sports and travel,36.12,4,7.224,151.7,7/9/2019,20:23:58,Credit card,86.69,42.85,65.01,6.2
8f38ce90-635f-4767-bca8-5548659d2e50,B,Yangon,Normal,Male,Electronic accessories,25.79,2,2.579,54.16,7/16/2019,8:00:33,Cash,30.95,42.85,23.21,6.8
13477214-b6c0-4e29-b947-661b44a89be6,C,Yangon,Normal,Female,Electronic accessories,47.78,6,14.334,301.01,7/20/2019,2:20:31,Cash,172.01,42.86,129,9.5
423c507c-84f1-4bfc-96f7-3695d005d4f9,A,Mandalay,Normal,Female,Sports and travel,83.22,6,24.966,524.29,7/22/2019,11:44:46,Credit card,299.59,42.86,224.7,6.6
0a6e9dd2-509c-42e4-bdf5-7b09fd40619f,B,Naypyitaw,Normal,Female,Home and lifestyle,48.93,9,22.0185,462.39,7/15/2019,5:57:33,Cash,264.22,42.86,198.17,7.6
a64392a7-897a-4117-a494-a4c9640f6ddb,B,Yangon,Normal,Female,Fashion accessories,43.41,7,15.1935,319.06,7/18/2019,5:54:22,Credit card,182.32,42.86,136.74,5.6
93594a50-903e-42ea-bbf2-045ae147dd4c,A,Mandalay,Member,Female,Home and lifestyle,65.64,9,29.538,620.3,7/3/2019,10:31:25,Ewallet,354.46,42.86,265.84,8.8
5a1936e4-b701-4b56-b718-723ac80ea37f,A,Yangon,Normal,Female,Fashion accessories,11.16,4,2.232,46.87,7/28/2019,13:00:50,Credit card,26.78,42.86,20.09,6.6
17bb5a9d-081f-4676-a2ab-5fe0054df531,A,Mandalay,Normal,Male,Food and beverages,81.74,1,4.087,85.83,7/19/2019,14:07:20,Cash,49.04,42.86,36.79,5.7
ad537a5a-8ff5-4c0e-a9d0-46d2fa9abf6a,B,Mandalay,Normal,Female,Fashion accessories,89.67,9,40.3515,847.38,7/12/2019,18:26:58,Cash,484.22,42.86,363.16,7.7
be71ec6f-a36f-4222-b5a4-82424fb667bd,A,Mandalay,Member,Male,Fashion accessories,38.42,2,3.842,80.68,7/14/2019,18:21:21,Credit card,46.1,42.86,34.58,6.1
a70f0cbf-fd95-4b55-9aac-193675c23e94,A,Mandalay,Member,Female,Home and lifestyle,58.12,8,23.248,488.21,7/20/2019,23:31:56,Credit card,278.98,42.86,209.23,7.3
8bd285fc-ee5e-46b1-825a-29d47ce2569b,B,Mandalay,Normal,Male,Home and lifestyle,74.38,6,22.314,468.59,7/2/2019,8:15:27,Ewallet,267.77,42.86,200.82,5
4a88beca-bdeb-409c-8ff5-7f45f8e8d7d1,B,Yangon,Normal,Male,Home and lifestyle,65.41,10,32.705,686.8,7/8/2019,9:00:07,Ewallet,392.46,42.86,294.34,6.2
007608cd-eaaf-4a3f-a997-7b22ce7519df,B,Naypyitaw,Normal,Male,Home and lifestyle,85.15,7,29.8025,625.85,7/15/2019,23:58:39,Cash,357.63,42.86,268.22,6.5
af978d54-23c3-4dc4-a925-a7289debb0fd,A,Yangon,Member,Female,Health and beauty,43.31,6,12.993,272.85,7/2/2019,5:01:03,Cash,155.92,42.86,116.93,5.8
b50a3deb-da8e-4deb-95e1-f45d308c06c6,C,Naypyitaw,Member,Male,Fashion accessories,76.09,2,7.609,159.79,7/7/2019,20:22:56,Credit card,91.31,42.86,68.48,8.7
6f61d665-a13b-4ed6-b445-b61a8c88eb33,B,Naypyitaw,Normal,Female,Sports and travel,62.07,1,3.1035,65.17,7/17/2019,6:18:07,Cash,37.24,42.86,27.93,5.3
654b02c6-7a57-4207-9d62-6ad1b3f4bb6f,C,Yangon,Normal,Female,Electronic accessories,8.46,8,3.384,71.06,7/23/2019,1:24:25,Ewallet,40.61,42.85,30.45,9.1
e004c61e-f33d-4df6-96f0-92dd83f4e16d,C,Mandalay,Normal,Female,Home and lifestyle,9.61,9,4.3245,90.81,7/8/2019,22:10:33,Cash,51.89,42.86,38.92,9.3
9a5cf286-7caa-4511-88cd-4b1600ab6e6b,B,Naypyitaw,Member,Female,Electronic accessories,61.8,6,18.54,389.34,7/16/2019,8:42:13,Credit card,222.48,42.86,166.86,7.5
c0a94e71-0d49-460c-88a7-40f6c6f4ed5b,A,Mandalay,Member,Male,Health and beauty,12.74,7,4.459,93.64,7/16/2019,19:43:38,Cash,53.51,42.86,40.13,7.2
b832a6cd-ca60-447c-bad5-87883c2953ce,A,Mandalay,Normal,Male,Sports and travel,96.38,8,38.552,809.59,7/21/2019,7:14:33,Ewallet,462.62,42.86,346.97,8
abd30a06-914f-4bfe-82c1-94e08f4fb7c0,C,Mandalay,Member,Male,Sports and travel,53,6,15.9,333.9,7/27/2019,12:36:04,Credit card,190.8,42.86,143.1,5.9
cc77c942-c323-4179-b544-3772fc5fbfbd,B,Naypyitaw,Member,Male,Fashion accessories,59.51,10,29.755,624.86,7/17/2019,0:31:41,Cash,357.06,42.86,267.8,9.3
06fdcbdd-25d8-4b99-a296-91e40fe12f4e,B,Mandalay,Member,Female,Food and beverages,73.1,6,21.93,460.53,7/23/2019,7:40:19,Cash,263.16,42.86,197.37,9.4
d277343f-708c-45a2-9831-def7031626e5,C,Yangon,Normal,Female,Home and lifestyle,34.79,10,17.395,365.29,7/22/2019,3:30:48,Cash,208.74,42.86,156.55,7.5
2bcf411f-2e31-4bc8-a546-bff261ca96ce,A,Mandalay,Member,Female,Health and beauty,55.73,10,27.865,585.16,7/19/2019,12:09:11,Credit card,334.38,42.86,250.78,9.3
7f085af4-fdd9-4593-9fec-8e9952179e30,B,Naypyitaw,Member,Male,Home and lifestyle,62.66,7,21.931,460.55,7/7/2019,21:24:18,Ewallet,263.17,42.86,197.38,9.6
3f0c7bfb-13fa-46d2-af26-e75fa7791b53,A,Naypyitaw,Normal,Female,Home and lifestyle,39.83,7,13.9405,292.75,7/8/2019,3:57:11,Credit card,167.29,42.86,125.46,7
f64e58b9-57ed-4eed-9eba-1068f5e822a0,B,Naypyitaw,Member,Male,Food and beverages,65.19,9,29.3355,616.05,7/15/2019,3:54:07,Cash,352.03,42.86,264.02,8.1
12358201-3d40-4a5e-956d-2399a217470d,A,Mandalay,Normal,Female,Health and beauty,19.61,10,9.805,205.91,7/9/2019,3:25:22,Cash,117.66,42.86,88.25,8.9
c5889cde-39f0-4f95-9e06-0d32f427d5ce,C,Mandalay,Normal,Male,Electronic accessories,39.94,9,17.973,377.43,7/4/2019,22:23:14,Cash,215.68,42.86,161.75,6.1
624bd7d8-9dbf-4cd7-b959-88c41ef3d53d,C,Naypyitaw,Normal,Male,Sports and travel,11.56,5,2.89,60.69,7/6/2019,21:39:27,Ewallet,34.68,42.86,26.01,8.3
17263dd4-d7aa-4f47-a110-323805b14539,B,Yangon,Normal,Female,Fashion accessories,32.15,3,4.8225,101.27,7/11/2019,5:08:03,Ewallet,57.87,42.86,43.4,7.4
7f178fea-c3c1-4394-aaff-df2c8f995135,A,Mandalay,Normal,Male,Home and lifestyle,48.39,3,7.2585,152.43,7/21/2019,21:33:59,Ewallet,87.1,42.86,65.33,6.2
b6f1f819-0edd-4e1f-abeb-3b17c8476a16,C,Mandalay,Normal,Female,Sports and travel,31.14,1,1.557,32.7,7/12/2019,9:30:04,Ewallet,18.68,42.87,14.02,7.3
d51c7cfd-22f5-477f-853a-2c46ef7ec5d1,A,Yangon,Normal,Male,Health and beauty,37.5,3,5.625,118.12,7/10/2019,15:43:37,Credit card,67.5,42.85,50.62,7.5
7ef14147-f820-4f8c-8838-e3958b1194b6,B,Yangon,Normal,Female,Fashion accessories,57.35,5,14.3375,301.09,7/18/2019,12:31:59,Ewallet,172.05,42.86,129.04,9.5
1c621279-ee56-409b-898d-4718d83c0782,C,Naypyitaw,Normal,Male,Electronic accessories,92.28,2,9.228,193.79,7/26/2019,16:54:28,Credit card,110.74,42.86,83.05,9
fb78642c-68ac-400d-a1a2-f6c0a6aff1c3,B,Naypyitaw,Member,Male,Health and beauty,61.55,2,6.155,129.25,7/9/2019,14:08:41,Ewallet,73.86,42.85,55.39,6.4
c968bf00-8666-4ddd-a985-c7f2208a6dd2,B,Naypyitaw,Normal,Male,Electronic accessories,19.65,10,9.825,206.32,7/15/2019,12:56:17,Ewallet,117.9,42.86,88.42,8.5
a6a69fbd-e61d-4b5b-bd2f-7d3688f9cb5a,C,Yangon,Normal,Female,Fashion accessories,63.38,10,31.69,665.49,7/5/2019,23:18:45,Cash,380.28,42.86,285.21,7.9
